Loan_ID,Customer_ID,Loan_Type,Customer_Age,Gender,Employment_Type,Annual_Income,Credit_Score,Region,Loan_Amount,Interest_Rate,Tenure_Months,Loan_Start_Date,Loan_End_Date,Monthly_EMI,Payments_Made,Payments_Missed,Days_Past_Due,Outstanding_Principal,Total_Interest_Paid,Payment_Status,Default_Flag,Collateral,Debt_to_Income,Loan_to_Income,Risk_Category,Origination_Channel,Customer_Segment,Prepayment_Eligible,Prepayment_Charge
LN006301,CUST05008,Education,53,Male,Self-Employed,834441,681,Delhi NCR,516252,11.78,60,2025-12-18,2030-12-18 06:00:00,11425.61,8,0,0,463597.12,38750.02,Current,0,No,0.1457,0.6187,Medium,Digital,Mass Affluent,Yes,2
LN006302,CUST02522,Home,58,Female,Self-Employed,608904,719,Hyderabad,6327632,8.72,120,2024-08-11,2034-08-11 12:00:00,79191.98,24,0,0,5459959.28,1032934.73,Current,0,Yes,0.75,10.3918,High,Partner,Mass Market,Yes,1
LN006303,CUST02702,Home,28,Male,Salaried,1005189,710,Mumbai,4514598,10.13,300,2025-03-10,2050-03-10 06:00:00,41433.56,17,0,0,4454021.01,643793.5,Current,0,Yes,0.5015,4.4913,High,Partner,Mass Affluent,Yes,2
LN006304,CUST05278,Education,44,Male,Salaried,527288,667,Jaipur,944834,9.85,120,2024-08-05,2034-08-05 12:00:00,12408.54,24,0,0,821988.59,174959.6,Current,0,No,0.2759,1.7919,Medium,Branch,Mass Market,Yes,1
LN006305,CUST03505,Home,59,Female,Salaried,306275,688,Chennai,4662545,8.86,240,2023-02-01,2043-02-01 00:00:00,41532.58,42,0,0,4314145.28,1395968.59,Current,0,Yes,0.75,15.2234,High,Branch,Mass Market,Yes,2
LN006306,CUST06088,Home,53,Male,Salaried,466003,726,Delhi NCR,2039032,8.59,240,2025-10-17,2045-10-17 00:00:00,17812.43,10,0,0,2005824.66,144916.98,Current,0,Yes,0.4757,4.3756,Medium,Branch,Mass Market,Yes,0
LN006307,CUST05008,Home,39,Male,Self-Employed,180000,834,Jaipur,1135380,7.68,300,2023-12-22,2048-12-21 06:00:00,8526.75,32,0,1,1090913.8,228389.64,Current,0,Yes,0.5006,6.3077,High,Direct Sales,Mass Market,Yes,1
LN006308,CUST05429,Home,22,Male,Business Owner,315045,651,Mumbai,4385624,7.53,120,2023-10-22,2033-10-21 12:00:00,52137.33,34,0,0,3456446.12,843491.26,Current,0,Yes,0.75,13.9206,High,Digital,Mass Market,Yes,2
LN006309,CUST02604,Home,31,Male,Business Owner,765195,709,Pune,2054574,9.03,300,2025-03-31,2050-03-31 06:00:00,17278.6,16,0,0,2023673.17,245556.79,Current,0,Yes,0.3034,2.685,Medium,Branch,Mass Market,Yes,2
LN006310,CUST01183,Education,55,Male,Salaried,713481,690,Bengaluru,1031576,11.96,36,2026-04-08,2029-04-07 18:00:00,34241.46,4,0,0,934280.15,39669.97,Current,0,No,0.6312,1.4458,High,Branch,Mass Market,Yes,1
LN006311,CUST01181,Home,37,Female,Salaried,494163,741,Mumbai,6015730,9.26,240,2024-04-03,2044-04-03 00:00:00,55128.56,28,0,0,5744492.25,1272361.91,Current,0,Yes,0.75,12.1736,High,Branch,Mass Market,No,0
LN006312,CUST03728,Home,23,Male,Business Owner,598671,742,Delhi NCR,2913996,10.09,120,2023-04-30,2033-04-29 12:00:00,38649.41,39,0,7,2263929.22,857260.27,Current,0,Yes,0.75,4.8674,High,Partner,Mass Market,Yes,3
LN006313,CUST02140,Auto,42,Male,Professional,302543,637,Jaipur,921663,13.5,36,2025-05-31,2028-05-30 18:00:00,31276.35,14,0,0,606546.05,122751.96,Current,0,Yes,0.75,3.0464,High,Partner,Mass Market,Yes,3
LN006314,CUST06144,Personal,55,Male,Salaried,899056,720,Delhi NCR,95406,10.75,48,2024-07-17,2028-07-17 00:00:00,2454.27,25,0,0,50807.64,16758.28,Current,0,No,0.05,0.1061,Medium,Digital,Mass Affluent,Yes,1
LN006315,CUST06841,Personal,41,Male,Self-Employed,589062,596,Ahmedabad,92701,14.12,36,2024-04-28,2027-04-28 18:00:00,3173.57,27,0,0,26952.09,19937.54,Current,0,No,0.0868,0.1574,High,Digital,Mass Market,Yes,2
LN006316,CUST06209,Business,45,Female,Salaried,837262,772,Delhi NCR,1631544,13.34,24,2024-04-19,2026-04-19 12:00:00,77823.75,24,0,0,0.0,236226.02,Current,0,Yes,0.75,1.9487,High,Branch,Mass Affluent,Yes,2
LN006317,CUST05116,Auto,59,Female,Salaried,814250,615,Ahmedabad,1169119,9.54,48,2024-10-31,2028-10-31 00:00:00,29396.52,21,0,0,711737.82,159945.79,Current,0,Yes,0.4113,1.4358,High,Direct Sales,Mass Affluent,Yes,1
LN006318,CUST06629,Auto,22,Male,Self-Employed,744716,660,Delhi NCR,1525426,9.7,72,2023-09-14,2029-09-13 12:00:00,28033.03,35,0,0,893333.12,349063.04,Current,0,Yes,0.4798,2.0483,Medium,Partner,Mass Market,No,0
LN006319,CUST05475,Auto,21,Female,Business Owner,412439,734,Chennai,1743990,9.72,72,2024-12-30,2030-12-30 12:00:00,32066.03,19,0,0,1377196.74,242461.34,Current,0,Yes,0.75,4.2285,High,Partner,Mass Market,No,0
LN006320,CUST04319,Personal,27,Male,Salaried,742727,674,Hyderabad,370592,14.61,48,2025-05-16,2029-05-16 00:00:00,10240.28,15,0,0,276932.41,59944.62,Current,0,No,0.1782,0.499,Medium,Digital,Mass Market,Yes,0
LN006321,CUST04282,Auto,40,Male,Self-Employed,801939,730,Mumbai,1286603,10.28,72,2023-03-01,2029-02-28 12:00:00,24014.21,41,0,0,651398.92,349378.69,Current,0,Yes,0.3136,1.6044,Medium,Digital,Mass Affluent,Yes,2
LN006322,CUST01169,Home,26,Male,Self-Employed,470643,810,Mumbai,2856399,8.27,120,2023-01-08,2033-01-07 12:00:00,35060.61,43,0,0,2089619.03,740826.35,Current,0,Yes,0.75,6.0691,High,Branch,Mass Market,Yes,2
LN006323,CUST06039,Home,56,Male,Salaried,757256,769,Jaipur,4817311,10.16,120,2026-01-23,2036-01-23 12:00:00,64083.03,6,0,0,4674488.46,241675.66,Current,0,Yes,0.75,6.3615,High,Digital,Mass Market,Yes,3
LN006324,CUST06831,Personal,41,Male,Self-Employed,323856,683,Jaipur,731438,9.74,24,2025-10-14,2027-10-14 12:00:00,33664.58,10,0,0,443812.79,49020.63,Current,0,No,0.75,2.2585,High,Partner,Mass Market,Yes,0
LN006325,CUST02344,Personal,55,Male,Salaried,845986,697,Chennai,263298,14.65,48,2025-08-14,2029-08-14 00:00:00,7281.06,12,0,0,211082.91,35157.65,Current,0,No,0.0763,0.3112,Medium,Digital,Mass Affluent,Yes,1
LN006326,CUST01295,Personal,56,Male,Salaried,753226,645,Jaipur,425156,16.22,72,2023-11-28,2029-11-27 12:00:00,9274.91,32,0,0,285110.64,156751.62,Current,0,No,0.1464,0.5644,High,Digital,Mass Market,Yes,1
LN006327,CUST04614,Business,28,Male,Salaried,1329571,768,Jaipur,1267113,15.01,48,2026-01-09,2030-01-09 00:00:00,35268.01,7,0,0,1125939.27,105702.33,Current,0,Yes,0.2956,0.953,Low,Branch,Mass Affluent,Yes,1
LN006328,CUST05828,Home,24,Female,Salaried,1636082,738,Mumbai,1733639,9.14,300,2024-10-19,2049-10-19 06:00:00,14720.55,22,0,0,1697632.41,287845.54,Current,0,Yes,0.1786,1.0596,Medium,Direct Sales,Affluent,No,0
LN006329,CUST04325,Home,36,Male,Salaried,575472,665,Chennai,5753785,7.68,300,2023-08-14,2048-08-13 06:00:00,43212.26,36,1,0,5496910.76,1298767.11,Current,0,Yes,0.75,9.9984,High,Digital,Mass Market,Yes,1
LN006330,CUST06744,Personal,23,Male,Salaried,830558,728,Bengaluru,102208,13.02,36,2024-08-20,2027-08-20 18:00:00,3444.81,24,0,0,38564.06,19031.52,Current,0,No,0.05,0.1231,Medium,Direct Sales,Mass Affluent,Yes,1
LN006331,CUST05153,Personal,27,Male,Self-Employed,767339,624,Mumbai,694029,12.03,60,2025-06-04,2030-06-04 06:00:00,15448.76,14,0,0,567086.44,89340.02,Current,0,No,0.2829,0.9045,High,Partner,Mass Market,Yes,0
LN006332,CUST02677,Auto,22,Female,Salaried,569676,730,Chennai,1473292,12.39,48,2024-03-07,2028-03-07 00:00:00,39080.51,29,0,0,671101.52,331144.27,Current,0,Yes,0.75,2.5862,High,Branch,Mass Market,Yes,2
LN006333,CUST05134,Home,21,Male,Salaried,277205,781,Pune,2449921,9.94,240,2023-10-24,2043-10-24 00:00:00,23537.39,33,0,0,2327039.73,653852.62,Current,0,Yes,0.75,8.8379,High,Partner,Mass Market,Yes,2
LN006334,CUST01758,Home,21,Male,Self-Employed,376861,750,Chennai,1696600,8.0,120,2025-08-30,2035-08-30 12:00:00,20586.96,11,0,0,1591134.47,120990.99,Current,0,Yes,0.6227,4.5019,High,Direct Sales,Mass Market,Yes,2
LN006335,CUST06897,Personal,58,Male,Salaried,503122,726,Jaipur,264201,13.16,24,2023-08-06,2025-08-05 12:00:00,12579.93,24,0,0,0.0,37717.29,Current,0,No,0.3031,0.5251,Medium,Digital,Mass Market,Yes,2
LN006336,CUST04025,Education,27,Female,Salaried,739736,768,Pune,1343738,11.73,60,2024-02-22,2029-02-21 06:00:00,29707.46,29,0,0,791184.63,308963.03,Current,0,No,0.4769,1.8165,Medium,Branch,Mass Market,Yes,2
LN006337,CUST02236,Personal,44,Female,Salaried,1261741,686,Chennai,88975,13.87,60,2026-05-13,2031-05-13 06:00:00,2064.38,3,0,7,85831.39,3049.52,Current,0,No,0.0716,0.0705,Medium,Digital,Mass Affluent,Yes,2
LN006338,CUST00890,Personal,25,Male,Salaried,618854,591,Bengaluru,429633,12.87,48,2025-08-01,2029-08-01 00:00:00,11497.59,12,0,0,341886.78,50224.91,Current,0,No,0.1694,0.6942,High,Branch,Mass Market,No,0
LN006339,CUST00638,Home,41,Female,Self-Employed,1070978,787,Mumbai,1742194,10.19,240,2023-11-19,2043-11-19 00:00:00,17037.3,33,0,0,1657395.52,477432.58,Current,0,Yes,0.1867,1.6267,Low,Partner,Mass Affluent,Yes,2
LN006340,CUST03692,Personal,48,Female,Salaried,1302980,759,Mumbai,208511,16.27,24,2023-02-28,2025-02-27 12:00:00,10235.81,24,0,0,0.0,37148.44,Current,0,No,0.0682,0.16,Low,Digital,Mass Affluent,No,0
LN006341,CUST02388,Personal,38,Female,Salaried,493759,729,Bengaluru,602467,11.15,24,2024-09-03,2026-09-03 12:00:00,28120.8,23,0,0,27861.98,72173.31,Current,0,No,0.6696,1.2202,High,Partner,Mass Market,Yes,3
LN006342,CUST00130,Auto,44,Female,Salaried,331393,716,Jaipur,682625,9.41,60,2026-04-27,2031-04-27 06:00:00,14307.72,3,0,0,655556.15,15854.3,Current,0,Yes,0.4893,2.0599,Medium,Partner,Mass Market,Yes,1
LN006343,CUST03447,Auto,52,Male,Self-Employed,661778,756,Mumbai,1237948,12.82,72,2023-02-25,2029-02-24 12:00:00,24735.95,41,0,0,649809.52,426035.47,Current,0,Yes,0.4457,1.8706,Medium,Direct Sales,Mass Market,Yes,0
LN006344,CUST03084,Education,53,Female,Salaried,341912,756,Hyderabad,1125075,8.34,36,2025-01-15,2028-01-15 18:00:00,35430.53,19,0,0,566261.9,114366.93,Current,0,No,0.75,3.2905,High,Branch,Mass Market,Yes,1
LN006345,CUST04823,Home,30,Male,Salaried,1555128,701,Hyderabad,5200702,10.04,240,2024-09-04,2044-09-04 00:00:00,50337.93,23,0,0,5028766.45,985836.94,Current,0,Yes,0.3804,3.3442,Medium,Partner,Affluent,Yes,2
LN006346,CUST06208,Personal,29,Male,Self-Employed,1137607,782,Pune,351093,11.61,60,2023-09-05,2028-09-04 06:00:00,7740.55,35,0,0,171161.13,90987.54,Current,0,No,0.1124,0.3086,Low,Partner,Mass Affluent,Yes,0
LN006347,CUST04541,Personal,53,Male,Salaried,1278317,753,Bengaluru,336477,9.63,24,2024-10-24,2026-10-24 12:00:00,15469.98,21,0,0,45674.57,34067.05,Current,0,No,0.1513,0.2632,Low,Digital,Mass Affluent,Yes,2
LN006348,CUST02980,Business,53,Male,Salaried,283333,678,Delhi NCR,936706,13.38,84,2025-01-07,2032-01-07 18:00:00,17232.33,19,0,0,793866.19,184574.51,Current,0,Yes,0.7387,3.306,High,Branch,Mass Market,Yes,0
LN006349,CUST00764,Auto,27,Male,Professional,545927,837,Delhi NCR,599892,8.7,36,2025-04-18,2028-04-17 18:00:00,18993.27,16,0,15,352418.12,56418.4,Current,0,Yes,0.4458,1.0989,Medium,Branch,Mass Market,Yes,2
LN006350,CUST06574,Auto,24,Female,Business Owner,666842,667,Bengaluru,622514,9.54,60,2025-09-14,2030-09-14 06:00:00,13086.11,11,0,0,529361.2,50794.42,Current,0,Yes,0.2604,0.9335,Medium,Direct Sales,Mass Market,Yes,0
LN006351,CUST01716,Personal,48,Male,Salaried,788246,603,Chennai,197719,12.86,48,2025-05-22,2029-05-22 00:00:00,5290.14,15,0,0,146400.07,28033.16,Current,0,No,0.05,0.2508,High,Direct Sales,Mass Market,Yes,2
LN006352,CUST04002,Home,43,Male,Self-Employed,546582,637,Jaipur,3407557,7.62,180,2024-10-11,2039-10-11 18:00:00,31812.51,22,0,0,3167849.6,460167.91,Current,0,Yes,0.7213,6.2343,High,Digital,Mass Market,Yes,0
LN006353,CUST02600,Personal,52,Male,Self-Employed,186871,776,Pune,268058,9.73,72,2025-07-31,2031-07-31 12:00:00,4929.92,12,0,0,233471.97,24572.96,Current,0,No,0.3028,1.4345,Low,Digital,Mass Market,No,0
LN006354,CUST06923,Auto,36,Male,Professional,811541,778,Mumbai,306314,9.28,72,2025-07-09,2031-07-09 12:00:00,5563.49,13,0,7,262786.82,28798.15,Current,0,Yes,0.1199,0.3774,Low,Direct Sales,Mass Affluent,Yes,1
LN006355,CUST02727,Business,30,Female,Salaried,1517889,657,Delhi NCR,3403899,13.7,48,2025-10-26,2029-10-26 00:00:00,92508.58,9,0,0,2898476.56,327154.77,Current,0,Yes,0.75,2.2425,High,Partner,Affluent,No,0
LN006356,CUST01509,Business,34,Female,Salaried,1705739,678,Delhi NCR,3231013,17.79,48,2024-07-19,2028-07-19 00:00:00,94560.42,25,0,0,1831478.77,964476.24,Current,0,Yes,0.647,1.8942,High,Partner,Affluent,Yes,0
LN006357,CUST02728,Home,59,Male,Business Owner,572191,678,Pune,3094657,7.78,300,2025-09-15,2050-09-15 06:00:00,23436.31,11,0,0,3056338.94,219481.39,Current,0,Yes,0.4424,5.4084,Medium,Direct Sales,Mass Market,Yes,3
LN006358,CUST04739,Home,56,Female,Salaried,674969,757,Delhi NCR,3014176,9.37,240,2025-03-15,2045-03-15 00:00:00,27832.62,17,0,0,2936196.97,395175.44,Current,0,Yes,0.5182,4.4657,High,Direct Sales,Mass Market,No,0
LN006359,CUST00218,Business,54,Male,Self-Employed,401024,645,Mumbai,4056495,13.98,84,2025-05-16,2032-05-15 18:00:00,75966.3,15,0,0,3588740.8,671740.37,Current,0,Yes,0.75,10.1153,High,Partner,Mass Market,Yes,0
LN006360,CUST00813,Auto,44,Female,Salaried,675273,764,Mumbai,863640,8.8,72,2025-04-26,2031-04-26 12:00:00,15482.32,15,0,15,719140.22,87734.99,Current,0,Yes,0.3099,1.2789,Low,Direct Sales,Mass Market,Yes,0
LN006361,CUST04795,Personal,38,Male,Professional,529070,721,Pune,723853,9.74,36,2023-06-21,2026-06-20 18:00:00,23268.1,36,0,0,0.0,113798.56,Current,0,No,0.5286,1.3682,High,Digital,Mass Market,Yes,1
LN006362,CUST01556,Home,36,Female,Professional,506833,680,Mumbai,1731386,8.17,300,2024-01-11,2049-01-10 06:00:00,13553.5,31,0,0,1670455.67,359228.22,Current,0,Yes,0.3057,3.4161,Medium,Direct Sales,Mass Market,No,0
LN006363,CUST03012,Personal,57,Male,Salaried,316922,686,Mumbai,143296,14.29,36,2023-04-14,2026-04-13 18:00:00,4917.95,36,0,0,0.0,33750.28,Current,0,No,0.1507,0.4521,Medium,Branch,Mass Market,Yes,2
LN006364,CUST01475,Home,45,Female,Salaried,1361892,697,Pune,3173519,10.39,180,2025-12-28,2040-12-27 18:00:00,34858.38,7,1,30,3120436.98,190926.62,Delinquent,0,Yes,0.2811,2.3302,Medium,Direct Sales,Mass Affluent,Yes,2
LN006365,CUST03402,Home,28,Male,Salaried,578324,699,Delhi NCR,3340261,9.17,300,2023-07-08,2048-07-07 06:00:00,28417.16,37,1,0,3216930.85,928104.7,Current,0,Yes,0.6361,5.7758,High,Branch,Mass Market,Yes,0
LN006366,CUST02725,Auto,44,Male,Salaried,516639,672,Pune,1216121,8.73,48,2023-12-04,2027-12-04 00:00:00,30106.89,32,0,0,453182.69,200482.32,Current,0,Yes,0.6944,2.3539,High,Partner,Mass Market,Yes,0
LN006367,CUST05521,Personal,40,Female,Salaried,723914,825,Bengaluru,383381,11.31,48,2023-10-14,2027-10-14 00:00:00,9965.72,34,0,0,130137.57,85590.98,Current,0,No,0.1931,0.5296,Low,Digital,Mass Market,Yes,2
LN006368,CUST03626,Personal,50,Male,Salaried,492330,742,Bengaluru,620122,16.1,72,2026-03-18,2032-03-17 12:00:00,13484.47,5,0,0,593587.45,40887.82,Current,0,No,0.2943,1.2596,Low,Digital,Mass Market,Yes,2
LN006369,CUST01479,Home,40,Female,Salaried,237534,760,Mumbai,5017153,7.54,180,2025-09-04,2040-09-03 18:00:00,46616.78,11,0,0,4845708.07,341339.69,Current,0,Yes,0.75,21.1218,High,Branch,Mass Market,Yes,2
LN006370,CUST00700,Education,38,Female,Self-Employed,1216358,719,Delhi NCR,1168793,10.31,84,2026-01-15,2033-01-14 18:00:00,19592.52,7,0,0,1100206.72,68561.37,Current,0,No,0.2057,0.9609,Medium,Digital,Mass Affluent,No,0
LN006371,CUST06827,Auto,24,Male,Salaried,660845,726,Delhi NCR,841945,9.39,36,2024-11-08,2027-11-08 18:00:00,26928.51,21,0,0,379713.4,103267.21,Current,0,Yes,0.5189,1.274,High,Branch,Mass Market,Yes,1
LN006372,CUST00480,Personal,56,Male,Self-Employed,948524,693,Mumbai,411916,9.96,24,2026-01-15,2028-01-15 12:00:00,19000.89,7,0,0,300095.85,21186.09,Current,0,No,0.3327,0.4343,Medium,Partner,Mass Affluent,No,0
LN006373,CUST06709,Business,26,Female,Professional,713302,772,Pune,3188679,12.04,24,2025-02-22,2027-02-22 12:00:00,150155.05,17,0,0,1010155.21,374111.98,Current,0,Yes,0.75,4.4703,High,Partner,Mass Market,Yes,1
LN006374,CUST00386,Business,23,Female,Salaried,1024919,715,Chennai,4056360,17.5,60,2025-07-08,2030-07-08 06:00:00,101895.76,13,0,0,3449235.18,717520.1,Current,0,Yes,0.75,3.9577,High,Partner,Mass Affluent,Yes,1
LN006375,CUST06613,Personal,38,Male,Salaried,910446,674,Ahmedabad,783597,14.83,24,2023-11-04,2025-11-03 12:00:00,37931.59,24,0,0,0.0,126761.22,Current,0,No,0.5343,0.8607,High,Branch,Mass Affluent,Yes,0
LN006376,CUST04372,Personal,60,Male,Salaried,224161,563,Pune,783673,10.7,72,2023-08-27,2029-08-26 12:00:00,14795.77,35,0,0,464565.72,198744.73,Current,0,No,0.75,3.496,High,Branch,Mass Market,No,0
LN006377,CUST01189,Education,38,Male,Salaried,806060,662,Delhi NCR,723445,7.36,120,2023-02-07,2033-02-06 12:00:00,8535.17,42,0,7,527840.47,162872.41,Current,0,No,0.1412,0.8975,Medium,Branch,Mass Affluent,Yes,0
LN006378,CUST03615,Education,43,Male,Self-Employed,423386,701,Jaipur,327467,9.71,60,2023-07-27,2028-07-26 06:00:00,6911.44,36,0,0,150208.71,71553.58,Current,0,No,0.2028,0.7734,Medium,Digital,Mass Market,Yes,1
LN006379,CUST06923,Business,55,Male,Salaried,422478,713,Chennai,2618185,10.42,84,2025-07-27,2032-07-26 18:00:00,44037.01,12,0,0,2350020.71,260279.88,Current,0,Yes,0.75,6.1972,High,Digital,Mass Market,Yes,2
LN006380,CUST04417,Business,26,Female,Business Owner,288829,646,Ahmedabad,930203,13.23,36,2024-06-21,2027-06-21 18:00:00,31446.48,26,0,0,296204.83,183610.22,Current,0,Yes,0.75,3.2206,High,Branch,Mass Market,No,0
LN006381,CUST00046,Auto,46,Female,Business Owner,1548448,592,Delhi NCR,530068,12.5,60,2025-12-04,2030-12-04 06:00:00,11925.78,8,0,0,476931.21,42269.42,Current,0,Yes,0.1063,0.3423,High,Direct Sales,Affluent,No,0
LN006382,CUST05269,Home,41,Female,Salaried,608826,832,Hyderabad,5808349,9.0,180,2024-10-27,2039-10-27 18:00:00,58919.02,21,0,7,5460701.93,889652.36,Current,0,Yes,0.75,9.5402,High,Branch,Mass Market,Yes,2
LN006383,CUST06512,Personal,44,Male,Salaried,532291,710,Mumbai,273969,15.78,48,2025-10-04,2029-10-04 00:00:00,7733.23,10,0,0,230126.91,33490.19,Current,0,No,0.1909,0.5147,Medium,Branch,Mass Market,Yes,0
LN006384,CUST00979,Personal,35,Male,Self-Employed,450119,692,Delhi NCR,318238,15.04,36,2023-08-16,2026-08-15 18:00:00,11037.87,36,0,0,0.0,79125.42,Current,0,No,0.2736,0.707,Medium,Branch,Mass Market,Yes,0
LN006385,CUST00105,Home,47,Female,Business Owner,2005483,721,Ahmedabad,2451067,9.17,120,2024-03-26,2034-03-26 12:00:00,31269.45,28,0,0,2060983.8,485461.41,Current,0,Yes,0.1415,1.2222,Medium,Digital,Affluent,Yes,2
LN006386,CUST06801,Auto,52,Female,Salaried,1057173,651,Chennai,794134,12.45,60,2025-03-04,2030-03-04 06:00:00,17847.0,17,0,0,616536.41,125801.48,Current,0,Yes,0.1765,0.7512,Medium,Branch,Mass Affluent,Yes,0
LN006387,CUST02151,Home,32,Female,Professional,205168,770,Chennai,5607285,7.78,240,2024-01-03,2044-01-03 00:00:00,46152.69,31,0,0,5272758.54,1096207.06,Current,0,Yes,0.75,27.3302,High,Digital,Mass Market,Yes,0
LN006388,CUST05521,Education,25,Male,Self-Employed,1251051,684,Mumbai,1204797,8.11,84,2023-07-02,2030-07-01 18:00:00,18842.81,37,0,0,756605.76,248992.7,Current,0,No,0.2714,0.963,Medium,Digital,Mass Affluent,Yes,1
LN006389,CUST02114,Personal,27,Male,Salaried,418196,670,Pune,134222,14.4,60,2023-05-21,2028-05-20 06:00:00,3151.22,39,1,0,58188.04,46863.66,Current,0,No,0.1075,0.321,Medium,Partner,Mass Market,No,0
LN006390,CUST01450,Auto,42,Male,Salaried,891193,677,Bengaluru,364570,8.53,72,2025-01-11,2031-01-11 12:00:00,6486.6,19,0,0,285624.18,44299.58,Current,0,Yes,0.062,0.4091,Medium,Digital,Mass Affluent,No,0
LN006391,CUST03540,Personal,47,Male,Salaried,525399,673,Chennai,64883,9.53,48,2025-09-14,2029-09-14 00:00:00,1631.08,11,0,0,52111.58,5170.46,Current,0,No,0.05,0.1235,Medium,Digital,Mass Market,Yes,2
LN006392,CUST05758,Home,35,Female,Salaried,282618,648,Chennai,6675832,8.64,120,2026-01-08,2036-01-08 12:00:00,83275.13,7,0,0,6424020.19,331114.08,Current,0,Yes,0.75,23.6214,High,Branch,Mass Market,Yes,1
LN006393,CUST02327,Education,59,Male,Self-Employed,507588,734,Pune,678140,11.77,120,2025-06-03,2035-06-03 12:00:00,9638.97,14,0,0,633531.5,90337.03,Current,0,No,0.2106,1.336,Medium,Partner,Mass Market,Yes,2
LN006394,CUST00316,Auto,55,Female,Salaried,729773,742,Bengaluru,1151334,13.4,48,2025-05-13,2029-05-13 00:00:00,31118.91,15,0,0,854973.16,170422.83,Current,0,Yes,0.4506,1.5777,Medium,Digital,Mass Market,No,0
LN006395,CUST01689,Business,46,Male,Salaried,735476,638,Chennai,702547,15.2,48,2023-01-23,2027-01-23 00:00:00,19623.24,42,1,0,112691.48,234320.46,Current,0,Yes,0.3157,0.9552,High,Digital,Mass Market,Yes,1
LN006396,CUST06371,Personal,43,Male,Salaried,549406,695,Jaipur,548994,16.15,48,2023-11-14,2027-11-14 00:00:00,15601.4,33,0,0,210632.97,176485.0,Current,0,No,0.2828,0.9993,Medium,Digital,Mass Market,Yes,0
LN006397,CUST00232,Home,33,Female,Salaried,666848,717,Jaipur,6215836,10.04,120,2025-02-12,2035-02-12 12:00:00,82290.88,18,0,0,5630441.49,895841.34,Current,0,Yes,0.75,9.3212,High,Digital,Mass Market,Yes,0
LN006398,CUST04156,Personal,46,Male,Salaried,692612,682,Bengaluru,449885,10.91,24,2024-12-11,2026-12-11 12:00:00,20949.45,20,0,0,81927.18,51031.22,Current,0,No,0.3356,0.6495,Medium,Direct Sales,Mass Market,Yes,0
LN006399,CUST03988,Home,23,Female,Self-Employed,1007277,754,Ahmedabad,1957847,8.71,180,2024-08-05,2039-08-05 18:00:00,19523.61,24,0,0,1819182.21,329901.88,Current,0,Yes,0.2121,1.9437,Low,Direct Sales,Mass Affluent,Yes,2
LN006400,CUST03201,Business,49,Female,Salaried,1219377,796,Delhi NCR,2917921,14.99,48,2025-08-14,2029-08-14 00:00:00,81193.39,12,1,0,2342532.62,398932.3,Current,0,Yes,0.75,2.393,High,Direct Sales,Mass Affluent,Yes,0
LN006401,CUST02366,Auto,22,Female,Salaried,650583,736,Pune,1168038,9.26,72,2024-10-10,2030-10-10 12:00:00,21203.55,22,0,0,876893.21,175333.34,Current,0,Yes,0.3905,1.7954,Medium,Digital,Mass Market,Yes,0
LN006402,CUST01967,Business,48,Male,Salaried,344345,710,Chennai,2428311,12.5,60,2026-05-19,2031-05-19 06:00:00,54637.96,3,0,0,2339390.97,74993.85,Current,0,Yes,0.75,7.052,High,Partner,Mass Market,Yes,1
LN006403,CUST05780,Personal,43,Male,Salaried,883840,668,Bengaluru,601284,14.79,72,2024-12-31,2030-12-31 12:00:00,12647.22,19,0,1,489992.36,129005.57,Current,0,No,0.232,0.6803,Medium,Digital,Mass Affluent,Yes,2
LN006404,CUST04518,Business,56,Male,Salaried,902160,629,Jaipur,1133183,12.76,60,2025-03-19,2030-03-19 06:00:00,25642.8,17,0,0,881310.95,184055.59,Current,0,Yes,0.2778,1.2561,High,Direct Sales,Mass Affluent,Yes,0
LN006405,CUST02632,Personal,26,Female,Business Owner,997217,666,Hyderabad,296926,15.98,36,2026-05-21,2029-05-20 18:00:00,10436.33,3,0,7,277220.21,11603.21,Current,0,No,0.1013,0.2978,Medium,Branch,Mass Affluent,No,0
LN006406,CUST03364,Business,31,Male,Self-Employed,410164,751,Jaipur,1440394,13.25,36,2025-07-12,2028-07-11 18:00:00,48709.12,13,0,0,984563.32,177387.93,Current,0,Yes,0.75,3.5118,High,Branch,Mass Market,Yes,2
LN006407,CUST03585,Personal,58,Male,Professional,957303,656,Mumbai,623397,11.04,36,2026-02-24,2029-02-23 18:00:00,20420.53,5,0,0,548602.83,27308.49,Current,0,No,0.2346,0.6512,Medium,Direct Sales,Mass Affluent,Yes,0
LN006408,CUST06729,Personal,54,Male,Salaried,756595,778,Pune,744998,10.97,60,2026-05-08,2031-05-08 06:00:00,16187.23,3,0,0,716611.49,20175.17,Current,0,No,0.2829,0.9847,Low,Direct Sales,Mass Market,Yes,2
